reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1effa92a-bbc6-43fb-89c3-ae79d4d81360,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus. mudah digunakan,5,0,1.3.2,2025-05-23 00:03:37,,,1.3.2
cd8f1da1-5ec1-42ed-bd92-3b9e962cc764,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kekinian. Fresh UI. Hanya saja masih perlu cepat pengembangan.,5,0,1.0.3,2024-10-30 02:55:56,"Hai Kak Dimas Pra, terima kasih telah menggunakan aplikasi wondr by BNI. Review Kakak jadi masukan berharga bagi BNI dalam melakukan pengembangan ke depannya. Saat ini masih dalam tahap pengembangan ya Kak. Ditunggu inovasi selanjutnya dari wondr by BNI Kak. Tks. -CX Ilona-",2024-10-30 03:09:51,1.0.3
dda830b2-87b4-4f0c-ba8a-f6de84ae35c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke bngt 🤠,5,0,1.4.2,2025-08-07 04:42:21,,,1.4.2
ce86013b-43dc-4e02-b792-d6806a265d40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik terbaik 🔥🔥🔥🔥🔥,5,0,1.3.1,2025-03-24 13:45:11,,,1.3.1
dd9eabb6-2216-434c-a20b-006c42b4706c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat beemanfaat,5,0,1.4.1,2025-07-07 13:01:37,,,1.4.1
9745b04c-3122-44ff-9f01-e63a58a41681,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lupa password sekali aja mau login lagi ribet amat, coba berkali-kali tetep aja g bisa. nggak sesimpel brimo",1,0,1.3.2,2025-07-09 06:51:49,"Halo Kak Dany Ryanto, maaf buat Kakak gak nyaman ya. Kalau Password login terblokir Kakak akan diminta Verifikasi ulang seperti e-KTP atau IKD dan verifikasi wajah ya. Silakan coba lagi dan pastiin gunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan Wifi. Semoga lancar. Tks. -CX Donita-",2025-07-09 07:00:59,1.3.2
c403853c-65b6-49c0-98d7-fc3446d06f53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ribet,1,0,1.3.0,2025-02-22 16:33:08,"Hai Kak Petri Gaghansa maaf sekali ya Kak untuk kendalanya. Bisa diinfokan detail respon kendala yang dialaminya seperti apa Kak, agar kami bisa infokan solusinya dengan segera. Tks. -CX Adel-",2025-02-23 07:32:05,1.3.0
2158ca02-caf9-42d6-be21-d1d583cff3e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus sekali,5,0,1.4.2,2025-07-26 17:15:08,,,1.4.2
26ed76e0-b060-4d2a-983e-46dac5305043,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantul,5,0,1.3.0,2025-03-17 15:00:28,,,1.3.0
e3b38264-54ae-487a-a18d-0acef051eadc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semakin cepat semakin mudah,5,2,1.0.1,2024-07-02 08:17:40,,,1.0.1
69e5d2a2-fa65-460e-901d-23b3d64d3647,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sanqat membantu sekali,5,0,1.4.2,2025-08-04 13:01:35,,,1.4.2
ad8c913e-d1dc-4565-9dd1-9502bf2d7218,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa registrasi...muter terusss!!!,1,0,1.2.0,2025-02-13 05:52:19,"Halo Kak The Valentina Joyce, maaf atas kendalanya ya. Supaya registrasi berjalan lancar, pastikan data yang diinput sudah benar. Jaringan stabil dengan data internet dari No. HP yang terdaftar diletakkan pada slot SIM 1 dan hindari menggunakan Wifi ya Kak. Silakan dicoba kembali dan semoga berhasil Kak. Tks. -CX Ilona-",2025-02-13 05:59:37,1.2.0
740357e1-bc0a-4bf8-ab48-571202514a5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ini lama amat ...proses perbaikannya seharian ...parah bener wonder ,,,lemot maintanance nya ...kgk garceppp ,,,,",1,0,1.2.0,2024-11-25 12:52:10,"Hai Kak Jaja diharja, maaf atas kendalanya. Saat ini wondr sudah terpantau normal. Silakan Kakak akses kembali ya, pastikan menggunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan Wifi. Apabila msh mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX Donita-
",2024-11-29 00:03:54,1.2.0
6a392956-e1a1-4963-a488-70fe6a7beb38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"menu tarik tunai belum ada, sehingga belum dikatakan solusi dalam 1 genggaman",3,0,1.3.0,2025-03-03 05:47:19,"Hai Kak Dzuljalali Ikram, maaf atas kendalanya ya Kak. Tidak perlu khawatir, saat ini fitur Mobile Tunai sudah tersedia ya Kak pada wondr versi 1.3.0. Setelah login wondr, tersedia menu Mobile Tunai pada halaman utama aplikasi wondr atau dapat dilihat di Semua Fitur → Mobile Tunai. Semoga lancar ya Kak transaksinya. Tks. -CX April-",2025-03-03 05:57:44,1.3.0
1ae49a65-600b-4fa1-b0e0-c564cda45bd8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan pelayanan buat nasabah nya,5,0,1.3.1,2025-04-20 13:38:26,"Halo Kak Sidik Wakuncar, terima kasih buat rating positifnya untuk aplikasi wondr by BNI dan terima kasih atas saran yang Kakak berikan. Semoga Kakak dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan wondr by BNI ya. Tks. -CX Jason-",2025-04-20 15:39:09,1.3.1
46386659-1f14-4d27-a4c9-31494a7c45b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wahhh nyaman sekali bertrx melalui Wondrby BNI tampilannya fresh dan menarik serta banyak promonya....,5,0,1.3.1,2025-07-04 11:10:38,,,1.3.1
09f7b18a-dc5f-46c7-9dc7-b08fe5cbe75e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,3,0,1.3.0,2025-03-08 02:50:15,"Hai Kak Borju, terima kasih ulasan yang diberikan untuk aplikasi wondr by BNI. Jika tidak mengalami kendala mohon kesediaan Kakak untuk memberikan bintang 5. Semoga Kakak dapat menikmati kemudahan dan kenyamanan dalam menggunakan wondr by BNI. Tks. -CX Donita-
",2025-03-08 03:15:32,1.3.0
81c4614c-7b18-40c1-9bc2-39b1c1667cbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,1.0.3,2024-11-24 08:18:48,"Halo Kak Yulius Sambara, terima kasih atas review dan rating positif yang Kakak berikan untuk aplikasi wondr by BNI. Kami senang dapat memberikan pelayanan terbaik untuk Kakak. Tks. -CX Jason-",2024-11-24 08:21:56,1.0.3
6a9721cb-7417-44d9-9aca-424aa789e3f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa pas saya buka apk wondr by BNI atm saya jadi ke blokir tolong masukanya,1,0,,2025-06-25 11:05:53,"Halo Kak Bos Thea, maaf sekali ya untuk kendalanya. Agar kami bisa bantu pengecekan lebih lanjut, Kakak bisa melakukan pelaporan melalui Layanan BNI Chat: -Mobile Banking -Website BNI www.bni.co.id -WA BNI 0811-588-1946. Kami akan segera membalasnya. Tks. -CX Ilona-",2025-06-25 14:07:30,
7a230b60-a24a-4a50-a212-8e298c4f7112,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5,0,1.3.1,2025-03-20 05:29:30,,,1.3.1
f9c05f24-509d-4a8f-bfca-1760baf3c0e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat bagus dan sangat membantu,",5,0,1.4.1,2025-07-12 23:00:42,,,1.4.1
b4b7b84f-269d-4057-b348-52f33f50df13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan sangat bagus sekali👍,5,0,1.3.2,2025-06-27 12:14:12,,,1.3.2
dbf2ba77-0eb1-4026-b72f-7fed364678c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,josss,5,0,1.3.0,2025-02-28 07:37:53,,,1.3.0
712511d8-1b15-4670-8528-85e2a77bc219,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi sangat user friendly dan memuaskan,5,0,1.0.2,2024-09-05 03:07:26,Hai Kak Muhammad Sirojuddin Abdurrosyid Kamil. Terima kasih buat rating positif yang diberikan ya. Semoga Kakak semakin menikmati kemudahan dalam bertransaksi dengan menggunakan wondr by BNI. Tks. -CX Ilona-,2024-09-05 23:14:00,1.0.2
569bc838-b876-4385-80a4-8e412c623c3f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus mudah pakainya,5,0,1.3.0,2025-02-25 10:47:22,,,1.3.0
eb8af529-4b6f-4999-92cb-634a98ec96fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menyulitkan nasabah sering down maintenance payahh,1,0,1.2.0,2024-11-25 11:24:55,"Hai Kak Putro, maaf atas kendalanya. Saat ini wondr sudah terpantau normal. Silakan Kakak akses kembali ya, pastikan menggunakan jaringan internet yg stabil dgn paket data dari nomor HP terdaftar, hindari menggunakan Wifi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX Adel-",2024-11-28 05:04:20,1.2.0
d68324e1-9fb3-4f45-b7d6-82fdd5dcae92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tiap mau login masukan sandi selalu salah ,padahal sudah jelas sandi gak salah",1,0,1.4.2,2025-09-03 12:37:17,"Hai Kak Aas Suryani, Maaf atas ketidaknyamanannya ya, pastiin lagi ya Kak utk input Password loginnya benar, jika lupa Kakak bisa reset password loginnya ya dgn siapin e-KTP lalu pada halaman utama wondr, klik Login & Pilih lupa Password klik Buat Password Baru. Semoga lancar. Tks -CX Dovan-
",2025-09-03 14:23:56,1.4.2
ea39d97e-6cdb-4091-baf6-b2e427f3eb38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,1.3.2,2025-07-10 20:18:48,,,1.3.2
4601a19c-ee9f-4ff1-a06a-cb984430074c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Verif email dr jam 3 sore sampe jam 7 malem lamaaaaaaa bgt kirim OTPnya ampe 10 menit lebih. Waktu di masukin gagal terus. Mau transaksi jd gabisa mana lg urgent,1,0,,2024-10-01 11:54:58,"Hai Kak Dandi Indra, maaf atas kendalanya. Mohon pastikan hal-hal berikut: -Kode OTP yang diinput adalah kode yang terakhir diterima -Selama proses verifikasi, gunakan data internet SIM 1 (nomor HP yang terdaftar di BNI) -Hindari pakai WiFi -SIM 2 dinonaktifkan sementara -Lakukan clear cache. Silakan dicoba kembali, semoga lancar. Tks. -CX Jason-",2024-10-01 14:45:25,
c01657c2-d82b-4f2d-831e-ebcf4c586ab8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus.. masalah biometrik langsung teratasi,5,0,1.4.1,2025-07-17 10:04:26,"Halo Kak Wahyu Angga Putra, kami turut menyesal atas kendalanya. Supaya berjalan dengan lancar: - Pastikan biometric di HP Kakak sudah aktif - Kakak bisa hapus cache pada aplikasi terlebih dahulu. - Untuk pengaturan izin aplikasi wondr, semua sudah diijinkan (SMS, Kamera, Lokasi, dan Penyimpanan). Silakan dicoba kembali ya Kak. Tks. -CX Ilona-",2025-07-13 01:23:19,1.4.1
cc645d89-d979-4313-8a51-392344c4d29f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya Transfer VA sering gangguan, kok transfer tidak boleh lebih Rp. 0 ? Tolong diperbaiki. Dan menu setor tunai gak ada.",4,0,,2025-03-09 11:11:26,"Hai Kak Syukron Munib, maaf atas ketidaknyamanannya. Saat ini fitur setor tunai tanpa kartu melalui wondr masih belum tersedia ya Kak. Terkait kendala yg Kakak alami, utk pengecekkan lebih lanjut Kakak bisa laporkan melalui BNI Chat: -Mobile Banking -Website BNI www.bni.co.id -WA BNI 0811-588-1946 -Email bnicall@bni.co.id ya. Tks. -CX Oneal-",2025-03-09 11:24:28,
c14c3d86-fd91-4c4b-a050-82735ff80b14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi finance yang simple but powerful, like it!",5,0,1.0.1,2024-08-02 00:37:34,"Hai Kak Kinara Abrar, terima kasih buat rating positifnya. Semoga Kakak semakin menikmati kemudahan bertransaksi dengan menggunakan Wondr by BNI ya. Tks. -CX Ilona-",2024-08-02 00:38:39,1.0.1
e3ce5eba-5fa2-401d-9e1c-94db5b975638,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,5,0,1.3.1,2025-04-03 22:14:51,,,1.3.1
3dcfa2bd-eca6-4743-9956-6b2401dd0387,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kecewa, masa udh masukkan data sesuai e-KTP malah gabisa, harus update data ke cabang terdekat, dikira data e-KTP bisa berubah2 kali ya",1,1,1.0.3,2024-10-20 07:28:38,"Hai Kak M. Ma'ruf Akafi, maaf atas kendalanya ya. Supaya berjalan lancar, Kakak bisa perhatikan beberapa hal berikut: 1. Masukan nomor HP & e-KTP sesuai dengan yg terdaftar di BNI 2. Untuk nomor HP yg terdaftar harus masih aktif 3. Pengaturan perizinan kamera di allow/diberikan izin. Silakan dicoba kembali & semoga berhasil ya Kak. Tks. -CX Ilona-",2024-10-20 07:43:44,1.0.3
01d59fce-dcbc-4a11-a170-698da38f7065,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya mau masuk ke apk wondr by BNI lama bangt ... loading teruss kirain kouta aaya habis, terus saya buka di apk yg lain kaya YouTube, tiktok, mobile BRI lancar semuaa cuma di wondr yang lama masuknya. tolong di perbaiki lagi yh .. gak tau cuma saya apa yg lain juga ngalamin. kalau udah di perbaiki saya kasih bintang 5 sekarang 1 dulu soalnya kurang puas mendingan bni yg lama",1,0,1.4.2,2025-08-30 02:57:48,,,1.4.2
34aa930f-da10-41c4-b666-876c920e25a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kesan pertama tidak sesuai ekspektasi, tadi datang ke BNI untuk membuka tabungan baru, ternyata di arahkan untuk download apk, dan alhasil sudah di download apk data sudah di masuk sesuai EKTP masa iya gagal terus, kan nama saya sesuai dengan EKTP masa iya kurang kurang terus",3,1,1.4.0,2025-07-03 13:31:53,"Halo Kak Fitti Paldi Septiyan, maaf sekali ya untuk kendalanya. Boleh diinfokan lebih detail kendala yang dialami seperti apa atau respons yang muncul agar kami bisa infokan solusinya dengan segera. Tks. -CX Dovan-
",2025-07-03 14:20:16,1.4.0
9c570e14-dfc2-4abe-96ce-b2d564d9a6b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Wah liat testimoni app wondr byk yg negatif ya,gw jd ga mau instal aplikasinya ah ribet kyknya tuh",2,0,,2024-10-12 04:36:27,"Halo Kak Lia Oktariani, maaf atas kendalanya. wondr by BNI merupakan layanan mobile banking baru yang menghadirkan pengalaman finansial melalui 3 dimensi keuangan yaitu Transaksi, Insight, & Growth. Bila mengalami kendala, silakan infokan detail kendala beserta keterangan pada aplikasinya agar kami bisa memberikan solusinya segera. Tks. -CX Jason-",2024-10-12 04:49:07,
409a136b-2dd5-46da-b452-10ddb057a586,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dari tadi sore sampai malam ini .. BNI gangguan ..capek,1,0,1.2.0,2024-11-25 12:00:57,"Hai Kak Lisa Bayu, maaf atas kendalanya. Saat ini wondr sudah terpantau normal. Silakan Kakak akses kembali ya, pastikan menggunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan Wifi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX Darma-",2024-11-28 07:31:42,1.2.0
e1a315cf-e9fc-4a1e-80ee-0c0e6b43463f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,1.0.1,2024-07-25 02:59:31,Hai Kak Firna Janesa Putri. Terima kasih buat rating positif yang diberikan ya. Semoga Kakak semakin menikmati kemudahan dalam bertransaksi dengan menggunakan Wondr by BNI. Tks. -CX Ilona-,2024-07-25 03:02:22,1.0.1
773f0de3-7102-41b5-a645-e329ecf84f3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa login aplikasi nya ... pihak dev mohon segera di perbaiki,1,0,1.4.2,2025-09-01 10:23:02,"Halo Kak Andix Apriansyah, maaf atas kendalanya. Saat ini wondr terpantau normal. Silakan Kakak akses kembali, pastikan menggunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan WiFi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX Oneal-",2025-09-02 00:56:24,1.4.2
407a0087-3482-4e80-9ca4-679134ceb1ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,1.0.1,2024-07-24 05:06:46,"Hai Kak Nurmaida Panjaitan, terima kasih buat rating positifnya. Semoga Kakak semakin menikmati kemudahan bertransaksi dengan menggunakan Wondr by BNI ya. Tks. -CX Yulian-",2024-07-24 05:13:05,1.0.1
b5de27e3-8445-479d-a4d1-6d54c77be8de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik dan Cepat,5,0,1.3.0,2025-03-09 15:10:46,,,1.3.0
f124dafb-37c3-4cdc-a53c-7df203d50641,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,1.3.1,2025-04-06 07:28:55,,,1.3.1
d4312436-b270-46d2-8cc5-6cd0d4116399,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,transaksi lebih mudah,5,0,1.3.0,2025-02-24 23:33:19,,,1.3.0
81a60a7e-65c4-4f12-99b2-f9704fe8a9c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Transaksinya tambah lancar dan updatenya cepat,5,1,1.0.1,2024-07-07 23:52:31,,,1.0.1
192c5066-31d0-4ca7-80e6-91b8fee54123,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.3.1,2025-03-28 09:18:18,,,1.3.1
403e82aa-b738-405a-b311-bdc02b72b001,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,simple ev ective,5,0,1.4.2,2025-09-07 08:05:48,,,1.4.2
f0aa52bb-3342-44fe-89f9-0e7f594d2d72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Transaksi lebih gampang, simpel dan lebih cepat",5,0,1.0.2,2024-09-04 00:57:04,,,1.0.2
ac8866e9-773f-4940-b529-bf07dc365db2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mantap wondr by BNI,registrasi cepat,tidak pakai ribet..mantap wondr..",5,1,1.0.1,2024-07-08 09:29:41,,,1.0.1
4be6391b-ade9-44ba-872d-c2077dfefd53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sering gak bisa dibuka. Baru mau masuk keluar lagi dan lagi . Sampai di unisntall terus instal lagi tetap aja tidak bisa masuk. Mohon diperbaiki systemnya, kasihan sama yg membutuhkan. Apalagi disaat penting malah nge bug",1,9,1.2.0,2024-12-15 00:06:07,"Halo Kak Darmono Vlog, maaf atas kendalanya. Saat ini wondr sudah terpantau normal. Silakan Kakak akses kembali, pastikan menggunakan jaringan internet yg stabil dgn paket data dari no HP terdaftar, hindari menggunakan WiFi. Apabila masih mengalami kendala yg sama, silakan clear history/clear cache aplikasi wondr. Semoga lancar. Tks. -CX Oneal-",2024-12-15 00:30:12,1.2.0
399ccca3-b7b4-4d31-bd8d-a4de9d52b0ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap saya suka,kalau bisa ditingkatkan lagi,semacam membayar virtual akun ke Bank Lain,Trimaksih",5,0,1.4.2,2025-09-02 20:04:17,,,1.4.2
571fe36d-f906-4dd1-8fc7-fa79aadacbc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apakah saat ini proses uang masuk ke rek wondr BNI mengalami gangguan ?,5,0,,2025-08-08 18:54:50,,,
f0b78e50-af4f-4162-af7d-c8356db72783,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,1.3.2,2025-06-19 02:30:48,,,1.3.2
